hidden_layer_dim = 15
learning_rate = 1.2e-05
minibatch_size = 100
num_train_samples_per_sweep = 259308
num_test_samples = 2646
Label-Predict Diff = [3.0, 11.0, 7.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [33.0, 24.0, 21.0]
Label-Predict Diff = [6.0, 14.0, 9.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [38.0, 27.0, 24.0]
Label-Predict Diff = [10.0, 16.0, 11.0]

Label-Feature Diff = [38.0, 27.0, 24.0]
Label-Predict Diff = [10.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [35.0, 24.0, 21.0]
Label-Predict Diff = [8.0, 14.0, 9.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [35.0, 24.0, 21.0]
Label-Predict Diff = [8.0, 14.0, 9.0]

Label-Feature Diff = [35.0, 24.0, 21.0]
Label-Predict Diff = [8.0, 14.0, 9.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [37.0, 26.0, 23.0]
Label-Predict Diff = [9.0, 16.0, 11.0]

Label-Feature Diff = [38.0, 27.0, 24.0]
Label-Predict Diff = [10.0, 16.0, 11.0]

Label-Feature Diff = [38.0, 27.0, 24.0]
Label-Predict Diff = [10.0, 16.0, 11.0]

Label-Feature Diff = [36.0, 25.0, 22.0]
Label-Predict Diff = [9.0, 15.0, 10.0]

Label-Feature Diff = [35.0, 24.0, 21.0]
Label-Predict Diff = [8.0, 14.0, 9.0]

Label-Feature Diff = [35.0, 24.0, 21.0]
